"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36081024900","Census Tract 249, Queens County, New York","1312","172","71","77","0","12","0","12","0","12","0","12","0","12","0","12","59","75","12","19","93","61","0","12","0","12","0","12","0","12","0","12","0","12","93","61","0","12","105","68","0","12","0","12","0","12","0","12","34","48","15","24","56","45","0","12","283","121","0","12","0","12","0","12","52","56","15","24","138","107","33","40","45","70","503","179","27","31","72","49","151","89","164","113","61","77","28","32","0","12","0","12","153","89","9","17","35","39","74","68","15","25","0","12","20","30","0","12","0","12","104","66","72","55","32","38","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081027200","Census Tract 272, Queens County, New York","254","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","25","0","12","0","12","0","12","0","12","0","12","0","12","16","25","0","12","65","44","0","12","0","12","0","12","0","12","0","12","0","12","65","44","0","12","128","70","0","12","0","12","15","25","31","34","0","12","39","37","39","51","4","6","28","33","0","12","0","12","11","17","0","12","0","12","0","12","17","28","0","12","13","19","13","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","7","4","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081025800","Census Tract 258, Queens County, New York","225","58","31","31","0","12","0","12","0","12","0","12","0","12","0","12","12","21","19","22","30","22","0","12","0","12","0","12","0","12","0","12","0","12","30","22","0","12","23","26","0","12","0","12","0","12","4","8","15","22","0","12","4","8","0","12","43","35","0","12","0","12","0","12","0","12","0","12","4","7","39","35","0","12","47","37","0","12","5","8","0","12","0","12","12","21","30","28","0","12","0","12","30","29","0","12","30","29","0","12","0","12","0","12","0","12","0","12","0","12","21","26","21","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081026400","Census Tract 264, Queens County, New York","418","71","63","40","0","12","0","12","0","12","0","12","0","12","26","29","31","26","6","9","51","33","5","9","0","12","0","12","0","12","13","21","4","6","29","25","0","12","66","37","4","6","4","6","0","12","11","17","12","20","0","12","35","27","0","12","81","53","34","34","0","12","14","18","0","12","4","6","29","33","0","12","0","12","91","52","0","12","0","12","27","23","16","19","17","27","31","33","0","12","0","12","33","35","0","12","0","12","33","35","0","12","0","12","0","12","0","12","0","12","33","28","11","17","22","24","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081026700","Census Tract 267, Queens County, New York","1678","144","49","36","0","17","0","17","0","17","0","17","0","17","0","17","26","24","23","26","296","105","0","17","0","17","0","17","0","17","33","52","0","17","251","100","12","19","289","94","0","17","0","17","0","17","0","17","0","17","64","54","195","84","30","46","251","108","8","12","0","17","0","17","23","27","75","58","106","62","39","41","0","17","316","114","26","40","29","27","108","68","44","42","69","68","21","34","6","10","13","21","184","80","86","65","39","37","8","12","26","39","8","12","17","20","0","17","0","17","293","107","173","80","55","44","38","44","0","17","19","33","0","17","0","17","8","13"
"1400000US36081027400","Census Tract 274, Queens County, New York","109","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","39","0","12","0","12","0","12","0","12","0","12","0","12","38","39","0","12","5","9","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","17","27","0","12","17","27","0","12","0","12","0","12","0","12","0","12","0","12","23","27","0","12","16","26","0","12","7","11","0","12","0","12","0","12","0","12","26","32","0","12","0","12","7","11","0","12","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081027700","Census Tract 277, Queens County, New York","2112","204","42","40","0","17","0","17","0","17","0","17","0","17","0","17","42","40","0","17","218","110","0","17","0","17","0","17","31","50","0","17","0","17","187","109","0","17","349","172","0","17","0","17","0","17","0","17","17","30","0","17","332","173","0","17","592","232","0","17","0","17","0","17","114","104","204","148","162","116","112","114","0","17","413","165","76","95","14","23","175","116","85","80","63","66","0","17","0","17","0","17","204","128","16","26","84","80","104","100","0","17","0","17","0","17","0","17","0","17","294","152","247","143","28","47","0","17","0","17","0","17","0","17","0","17","19","31"
"1400000US36081033000","Census Tract 330, Queens County, New York","544","129","28","34","0","17","0","17","0","17","0","17","0","17","0","17","28","34","0","17","34","36","0","17","0","17","0","17","0","17","9","15","0","17","18","29","7","12","80","61","0","17","0","17","0","17","0","17","0","17","0","17","80","61","0","17","76","58","8","13","0","17","0","17","12","20","0","17","19","31","25","41","12","15","134","71","17","28","45","50","0","17","45","35","13","21","14","16","0","17","0","17","74","58","10","16","43","47","21","34","0","17","0","17","0","17","0","17","0","17","118","78","93","66","0","17","25","37","0","17","0","17","0","17","0","17","0","17"
"1400000US36081035100","Census Tract 351, Queens County, New York","523","139","82","88","0","12","0","12","0","12","0","12","34","53","0","12","48","73","0","12","61","71","0","12","0","12","0","12","0","12","0","12","0","12","61","71","0","12","221","120","9","14","0","12","0","12","30","47","0","12","11","17","171","93","0","12","86","63","0","12","0","12","0","12","0","12","58","58","28","26","0","12","0","12","40","28","9","13","0","12","10","16","10","15","11","18","0","12","0","12","0","12","33","42","33","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081035800","Census Tract 358, Queens County, New York","555","102","38","46","0","12","0","12","0","12","0","12","0","12","0","12","12","19","26","42","143","87","0","12","0","12","0","12","0","12","0","12","30","47","94","72","19","31","86","54","0","12","0","12","0","12","0","12","0","12","20","33","66","55","0","12","22","23","0","12","0","12","0","12","11","17","0","12","0","12","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","75","60","14","18","11","17","24","38","0","12","26","40","0","12","0","12","0","12","191","81","157","75","0","12","34","39","0","12","0","12","0","12","0","12","0","12"
"1400000US36081036600","Census Tract 366, Queens County, New York","394","72","70","43","0","12","0","12","0","12","0","12","12","19","12","18","36","34","10","12","123","60","4","6","12","19","16","17","0","12","0","12","5","7","86","56","0","12","26","31","0","12","0","12","14","23","0","12","0","12","12","21","0","12","0","12","54","37","0","12","8","12","5","8","5","8","15","22","0","12","21","25","0","12","52","36","4","7","6","10","31","31","0","12","11","18","0","12","0","12","0","12","29","26","24","25","0","12","0","12","0","12","0","12","0","12","0","12","5","8","40","30","21","26","8","14","0","12","0","12","0","12","0","12","0","12","11","12"
"1400000US36081037300","Census Tract 373, Queens County, New York","357","83","28","23","0","12","0","12","0","12","0","12","0","12","0","12","17","19","11","12","45","33","0","12","0","12","0","12","0","12","6","8","0","12","39","32","0","12","88","48","0","12","0","12","6","9","0","12","0","12","12","19","70","44","0","12","109","49","0","12","6","8","26","29","11","19","16","20","0","12","50","35","0","12","24","21","0","12","0","12","0","12","16","18","8","10","0","12","0","12","0","12","17","20","0","12","5","7","12","19","0","12","0","12","0","12","0","12","0","12","46","30","35","29","11","18","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081038100","Census Tract 381, Queens County, New York","1024","132","37","43","0","17","0","17","0","17","0","17","0","17","0","17","37","43","0","17","166","91","0","17","0","17","19","32","15","23","20","32","23","35","89","64","0","17","181","84","0","17","0","17","0","17","0","17","11","17","10","15","160","86","0","17","153","82","0","17","19","30","32","35","0","17","17","29","38","42","47","45","0","17","243","88","19","21","21","34","61","60","74","61","21","24","29","33","18","29","0","17","158","88","25","28","33","51","18","21","60","55","22","35","0","17","0","17","0","17","86","62","41","41","35","43","10","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081039800","Census Tract 398, Queens County, New York","87","32","5","7","0","12","0","12","0","12","0","12","0","12","0","12","5","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","26","0","12","0","12","0","12","0","12","0","12","0","12","30","26","0","12","10","16","0","12","10","16","0","12","0","12","0","12","0","12","0","12","0","12","24","20","0","12","6","8","14","15","4","10","0","12","0","12","0","12","0","12","9","11","0","12","0","12","6","8","3","5","0","12","0","12","0","12","0","12","9","15","9","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081042700","Census Tract 427, Queens County, New York","939","115","39","44","0","17","0","17","0","17","0","17","0","17","0","17","20","32","19","31","33","31","0","17","0","17","0","17","0","17","0","17","0","17","33","31","0","17","359","134","0","17","32","51","0","17","0","17","0","17","68","76","243","101","16","28","65","57","0","17","0","17","0","17","3","13","0","17","37","48","25","30","0","17","170","95","51","64","27","25","27","31","10","15","36","42","19","29","0","17","0","17","154","120","0","17","55","78","78","85","21","32","0","17","0","17","0","17","0","17","119","71","63","56","47","47","9","20","0","17","0","17","0","17","0","17","0","17"
"1400000US36081044000","Census Tract 440, Queens County, New York","414","118","34","38","0","12","0","12","0","12","0","12","0","12","0","12","18","28","16","26","9","14","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","71","52","0","12","0","12","0","12","0","12","8","14","15","17","48","45","0","12","89","58","0","12","0","12","0","12","16","26","18","28","18","27","37","37","0","12","70","53","0","12","0","12","37","38","16","26","0","12","17","28","0","12","0","12","86","62","42","46","0","12","44","40","0","12","0","12","0","12","0","12","0","12","55","41","55","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081044602","Census Tract 446.02, Queens County, New York","1171","107","156","83","0","12","0","12","0","12","0","12","0","12","0","12","97","65","59","50","228","87","13","20","0","12","13","21","23","36","10","18","9","14","160","72","0","12","146","73","0","12","0","12","7","10","0","12","0","12","32","34","107","59","0","12","289","83","9","14","10","15","0","12","34","32","52","48","117","61","67","55","0","12","193","91","18","28","23","35","66","54","41","35","45","49","0","12","0","12","0","12","125","71","49","40","39","40","12","18","25","40","0","12","0","12","0","12","0","12","34","31","11","17","16","24","0","12","0","12","0","12","0","12","0","12","7","11"
"1400000US36081045400","Census Tract 454, Queens County, New York","821","127","67","59","0","12","0","12","0","12","0","12","0","12","0","12","67","59","0","12","93","67","0","12","0","12","0","12","0","12","0","12","0","12","93","67","0","12","221","96","0","12","0","12","0","12","0","12","9","14","46","50","166","81","0","12","94","51","0","12","0","12","0","12","0","12","19","21","44","40","31","31","0","12","168","70","13","15","8","14","34","36","23","28","63","57","18","20","9","15","0","12","90","61","10","14","8","12","50","44","22","36","0","12","0","12","0","12","0","12","88","55","56","45","23","31","0","12","0","12","0","12","0","12","0","12","9","13"
"1400000US36081073900","Census Tract 739, Queens County, New York","1457","193","97","56","0","17","0","17","0","17","0","17","0","17","0","17","45","35","52","50","34","37","0","17","0","17","0","17","0","17","0","17","0","17","34","37","0","17","122","72","0","17","0","17","0","17","0","17","0","17","15","25","92","60","15","23","44","41","0","17","0","17","0","17","0","17","0","17","0","17","44","41","0","17","346","141","18","28","35","43","47","43","121","103","54","56","52","46","19","33","0","17","114","61","0","17","17","27","81","57","0","17","16","25","0","17","0","17","0","17","700","184","628","186","72","58","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081074100","Census Tract 741, Queens County, New York","558","103","52","44","0","12","0","12","0","12","0","12","0","12","7","13","45","43","0","12","67","53","0","12","0","12","0","12","0","12","0","12","0","12","67","53","0","12","53","41","0","12","0","12","0","12","7","11","0","12","8","12","38","41","0","12","60","53","0","12","0","12","7","11","8","12","0","12","0","12","7","12","38","50","112","64","0","12","0","12","28","25","49","50","30","39","5","9","0","12","0","12","103","62","15","16","67","54","14","17","0","12","0","12","7","12","0","12","0","12","111","56","92","47","11","16","0","12","8","12","0","12","0","12","0","12","0","12"
"1400000US36081074300","Census Tract 743, Queens County, New York","897","147","59","38","9","15","0","12","0","12","0","12","0","12","0","12","32","27","18","20","164","83","0","12","0","12","0","12","0","12","0","12","8","12","156","81","0","12","117","60","0","12","0","12","0","12","0","12","10","15","69","52","38","30","0","12","155","92","0","12","0","12","0","12","55","57","11","18","66","56","23","26","0","12","196","92","28","26","15","18","56","56","55","49","29","45","0","12","13","20","0","12","87","59","65","57","9","14","0","12","13","20","0","12","0","12","0","12","0","12","119","57","88","52","10","15","10","16","0","12","0","12","0","12","0","12","11","18"
"1400000US36081074500","Census Tract 745, Queens County, New York","1334","105","120","75","0","12","0","12","0","12","0","12","35","47","43","39","32","27","10","16","203","78","0","12","35","40","7","12","23","22","17","15","39","33","82","47","0","12","246","108","83","72","65","66","6","10","13","22","0","12","37","50","42","34","0","12","197","75","48","48","13","22","9","14","0","12","13","20","25","30","89","50","0","12","229","73","16","19","28","33","31","38","59","58","59","49","0","12","26","42","10","16","136","73","24","27","53","49","21","22","38","44","0","12","0","12","0","12","0","12","203","78","177","81","26","42","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081077904","Census Tract 779.04, Queens County, New York","953","181","15","24","0","17","0","17","0","17","0","17","0","17","0","17","15","24","0","17","64","63","0","17","0","17","0","17","0","17","0","17","0","17","64","63","0","17","215","125","0","17","0","17","0","17","0","17","0","17","59","75","156","98","0","17","109","88","0","17","0","17","11","18","32","52","0","17","13","22","53","62","0","17","187","123","0","17","0","17","13","20","30","34","64","86","0","17","80","89","0","17","105","88","51","60","0","17","35","57","0","17","0","17","0","17","0","17","19","29","258","118","86","68","128","99","25","31","0","17","0","17","0","17","0","17","19","30"
"1400000US36081080900","Census Tract 809, Queens County, New York","1130","239","71","51","0","17","0","17","0","17","0","17","0","17","0","17","56","46","15","24","107","84","0","17","0","17","0","17","0","17","0","17","0","17","87","80","20","29","31","37","0","17","0","17","0","17","0","17","0","17","0","17","31","37","0","17","291","255","0","17","14","23","0","17","207","241","41","64","15","24","14","22","0","17","208","139","14","23","86","78","43","71","0","17","0","17","15","25","0","17","50","78","57","46","28","32","15","24","0","17","0","17","0","17","0","17","0","17","14","23","365","243","329","238","0","17","36","55","0","17","0","17","0","17","0","17","0","17"
"1400000US36081085300","Census Tract 853, Queens County, New York","1236","174","186","117","0","17","0","17","0","17","0","17","0","17","0","17","96","95","90","88","192","128","0","17","0","17","0","17","40","61","0","17","0","17","152","98","0","17","347","142","18","30","0","17","0","17","40","63","13","23","0","17","228","107","48","78","142","109","0","17","40","67","15","25","14","23","0","17","40","64","33","53","0","17","265","121","80","76","0","17","37","57","33","53","66","55","35","30","0","17","14","23","45","43","22","34","0","17","12","20","0","17","0","17","0","17","0","17","11","19","59","48","21","35","25","27","13","21","0","17","0","17","0","17","0","17","0","17"
"1400000US36081085900","Census Tract 859, Queens County, New York","1121","205","167","93","0","17","0","17","0","17","0","17","0","17","0","17","89","62","78","79","131","79","0","17","0","17","0","17","0","17","0","17","0","17","131","79","0","17","194","96","0","17","44","64","0","17","0","17","11","19","0","17","139","87","0","17","212","116","30","48","0","17","0","17","12","19","0","17","141","96","29","46","0","17","119","89","31","50","0","17","44","45","14","25","0","17","0","17","30","48","0","17","261","143","145","82","0","17","53","64","0","17","0","17","0","17","0","17","63","81","37","40","37","40","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081086500","Census Tract 865, Queens County, New York","1691","127","295","114","0","12","0","12","0","12","0","12","0","12","0","12","188","112","107","84","373","148","0","12","0","12","0","12","0","12","0","12","29","47","344","140","0","12","317","122","0","12","0","12","0","12","0","12","15","25","0","12","287","117","15","24","208","97","0","12","0","12","27","43","28","46","27","44","0","12","98","59","28","45","254","121","51","50","0","12","87","71","58","63","29","46","14","22","15","24","0","12","83","56","30","35","38","47","15","24","0","12","0","12","0","12","0","12","0","12","161","93","118","75","30","50","13","22","0","12","0","12","0","12","0","12","0","12"
"1400000US36081094202","Census Tract 942.02, Queens County, New York","1009","136","152","80","13","20","0","12","0","12","0","12","0","12","43","50","39","35","57","53","207","93","11","17","23","26","25","41","26","29","25","40","0","12","97","68","0","12","204","90","73","58","20","32","31","27","31","49","0","12","0","12","49","39","0","12","168","92","22","25","12","19","10","16","0","12","13","20","48","54","53","58","10","16","108","76","27","44","28","46","0","12","29","34","24","26","0","12","0","12","0","12","69","47","23","20","10","16","12","18","24","37","0","12","0","12","0","12","0","12","101","65","67","54","22","33","0","12","0","12","0","12","0","12","0","12","12","19"
"1400000US36081094203","Census Tract 942.03, Queens County, New York","1425","260","134","102","0","17","0","17","0","17","0","17","0","17","0","17","99","91","35","44","182","98","0","17","0","17","0","17","0","17","0","17","36","42","146","95","0","17","368","183","0","17","0","17","110","99","35","57","0","17","223","140","0","17","0","17","104","70","0","17","57","55","47","44","0","17","0","17","0","17","0","17","0","17","246","174","57","58","87","96","0","17","26","42","0","17","76","118","0","17","0","17","113","79","81","68","0","17","0","17","18","28","0","17","0","17","0","17","14","25","278","152","261","151","17","27","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081098100","Census Tract 981, Queens County, New York","133","50","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","29","27","0","12","0","12","0","12","0","12","0","12","0","12","29","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","10","0","12","0","12","0","12","0","12","0","12","0","12","9","10","0","12","56","34","0","12","14","22","0","12","24","26","13","20","5","7","0","12","0","12","18","16","0","12","0","12","3","6","6","9","4","6","0","12","0","12","5","8","10","11","0","12","0","12","5","8","0","12","0","12","0","12","0","12","5","8"
"1400000US36081007100","Census Tract 71, Queens County, New York","1589","115","125","72","0","12","0","12","0","12","0","12","0","12","0","12","82","60","43","42","33","25","0","12","0","12","0","12","0","12","0","12","7","10","26","23","0","12","116","59","0","12","0","12","0","12","0","12","0","12","0","12","116","59","0","12","124","59","5","10","0","12","0","12","28","26","8","14","38","31","45","38","0","12","370","97","27","29","39","32","59","42","82","44","43","29","55","38","57","38","8","12","257","81","13","15","85","49","51","34","58","40","32","30","18","29","0","12","0","12","564","100","394","94","100","51","40","30","18","17","0","12","0","12","0","12","12","17"
"1400000US36081011700","Census Tract 117, Queens County, New York","1113","116","80","58","0","12","0","12","0","12","0","12","0","12","0","12","54","41","26","41","88","44","0","12","0","12","0","12","0","12","0","12","37","29","51","34","0","12","90","48","0","12","0","12","0","12","0","12","0","12","8","14","75","48","7","12","105","70","0","12","26","42","0","12","27","43","0","12","7","11","45","46","0","12","242","97","8","12","0","12","54","43","67","56","9","13","71","52","0","12","33","41","146","72","54","49","48","50","26","24","9","13","9","13","0","12","0","12","0","12","362","99","215","73","122","67","25","23","0","12","0","12","0","12","0","12","0","12"
"1400000US36081014700","Census Tract 147, Queens County, New York","1005","118","18","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","20","61","36","0","12","0","12","0","12","0","12","0","12","0","12","52","33","9","14","108","65","0","12","0","12","0","12","0","12","0","12","10","14","98","64","0","12","111","53","0","12","0","12","0","12","10","14","32","39","16","17","44","28","9","14","112","65","11","17","25","34","17","19","20","21","0","12","16","17","23","37","0","12","280","104","60","46","75","60","69","58","27","25","40","41","0","12","0","12","9","14","315","95","237","86","20","22","25","22","0","12","7","11","0","12","0","12","26","22"
"1400000US36081029700","Census Tract 297, Queens County, New York","279","76","11","12","0","12","0","12","0","12","0","12","0","12","0","12","7","11","4","6","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","29","83","58","0","12","0","12","0","12","0","12","0","12","21","33","62","49","0","12","34","35","0","12","0","12","7","10","0","12","0","12","21","33","6","10","0","12","33","22","0","12","6","10","0","12","7","11","7","10","6","10","0","12","7","11","46","30","15","15","17","26","7","10","0","12","7","11","0","12","0","12","0","12","54","27","37","23","11","11","6","10","0","12","0","12","0","12","0","12","0","12"
"1400000US36081030902","Census Tract 309.02, Queens County, New York","1424","230","132","95","0","17","0","17","0","17","0","17","0","17","0","17","78","67","54","68","132","99","0","17","0","17","0","17","0","17","0","17","0","17","132","99","0","17","422","171","0","17","0","17","0","17","0","17","0","17","81","87","299","145","42","68","106","83","11","17","0","17","0","17","0","17","57","53","0","17","38","63","0","17","305","140","0","17","15","24","127","95","91","82","46","59","26","32","0","17","0","17","141","101","41","65","67","69","0","17","0","17","15","26","0","17","0","17","18","29","186","85","169","76","0","17","0","17","0","17","0","17","0","17","0","17","17","29"
"1400000US36081031700","Census Tract 317, Queens County, New York","937","222","8","15","0","17","0","17","0","17","0","17","0","17","0","17","8","15","0","17","82","102","0","17","0","17","0","17","0","17","0","17","0","17","82","102","0","17","146","106","0","17","0","17","6","10","0","17","0","17","0","17","140","104","0","17","120","88","0","17","0","17","0","17","14","22","28","42","12","21","52","66","14","22","132","81","0","17","12","21","0","17","73","61","13","22","19","32","15","22","0","17","217","123","19","30","90","93","59","53","17","27","17","29","15","26","0","17","0","17","232","131","101","100","95","98","9","15","13","22","0","17","0","17","0","17","14","22"
"1400000US36081032700","Census Tract 327, Queens County, New York","574","108","68","39","0","12","0","12","0","12","0","12","0","12","0","12","20","22","48","33","46","41","0","12","0","12","0","12","0","12","0","12","0","12","46","41","0","12","117","69","0","12","0","12","0","12","0","12","0","12","30","35","87","61","0","12","115","68","0","12","0","12","0","12","29","25","27","34","45","38","14","24","0","12","102","57","0","12","0","12","26","25","49","42","0","12","9","15","18","28","0","12","8","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","118","59","89","48","20","32","0","12","9","15","0","12","0","12","0","12","0","12"
"1400000US36081032800","Census Tract 328, Queens County, New York","297","57","35","27","0","12","0","12","0","12","0","12","0","12","0","12","10","11","25","25","10","15","0","12","0","12","0","12","10","15","0","12","0","12","0","12","0","12","83","40","0","12","0","12","0","12","0","12","0","12","11","17","62","31","10","15","31","22","5","10","0","12","0","12","0","12","17","19","5","8","4","7","0","12","33","26","0","12","10","8","0","12","12","18","0","12","11","17","0","12","0","12","24","24","11","18","0","12","0","12","13","17","0","12","0","12","0","12","0","12","81","40","54","31","22","24","5","9","0","12","0","12","0","12","0","12","0","12"
"1400000US36081033700","Census Tract 337, Queens County, New York","313","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","91","67","0","12","0","12","0","12","0","12","0","12","0","12","91","67","0","12","45","43","0","12","0","12","0","12","0","12","0","12","7","10","38","41","0","12","26","28","0","12","0","12","6","13","0","12","7","10","0","12","13","23","0","12","71","51","0","12","0","12","18","28","0","12","0","12","37","45","16","26","0","12","24","22","0","12","0","12","7","10","10","16","7","10","0","12","0","12","0","12","56","37","32","23","16","26","0","12","0","12","0","12","8","12","0","12","0","12"
"1400000US36081039400","Census Tract 394, Queens County, New York","323","71","26","25","0","12","0","12","0","12","0","12","0","12","0","12","21","24","5","8","60","36","0","12","0","12","0","12","0","12","0","12","0","12","56","35","4","8","43","29","0","12","0","12","0","12","0","12","6","9","0","12","37","30","0","12","71","41","0","12","0","12","0","12","20","23","10","17","5","8","12","18","24","22","63","34","10","15","5","8","14","17","14","12","0","12","20","22","0","12","0","12","11","17","0","12","11","17","0","12","0","12","0","12","0","12","0","12","0","12","49","34","44","33","5","7","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081040500","Census Tract 405, Queens County, New York","673","61","44","38","0","12","0","12","0","12","0","12","0","12","0","12","33","34","11","19","89","47","12","17","0","12","0","12","0","12","0","12","0","12","71","45","6","9","68","42","0","12","0","12","0","12","0","12","0","12","12","20","56","37","0","12","101","49","0","12","0","12","8","12","11","17","0","12","57","35","25","24","0","12","160","65","0","12","13","21","36","34","24","24","20","29","67","45","0","12","0","12","51","38","13","18","12","19","0","12","22","24","0","12","0","12","0","12","4","8","160","66","63","51","47","38","21","25","17","22","12","19","0","12","0","12","0","12"
"1400000US36081040700","Census Tract 407, Queens County, New York","1694","106","74","54","0","17","0","17","0","17","0","17","19","31","0","17","37","36","18","30","160","75","0","17","0","17","0","17","0","17","0","17","0","17","160","75","0","17","322","98","0","17","0","17","29","35","16","26","36","42","64","42","155","79","22","26","285","102","37","42","0","17","19","27","19","31","18","20","138","79","54","44","0","17","241","112","18","29","0","17","31","35","49","51","108","84","18","29","17","27","0","17","348","117","25","30","163","96","111","72","49","54","0","17","0","17","0","17","0","17","264","118","175","97","69","56","20","33","0","17","0","17","0","17","0","17","0","17"
"1400000US36081046900","Census Tract 469, Queens County, New York","2226","199","219","137","0","17","0","17","0","17","0","17","0","17","0","17","102","92","117","96","184","103","0","17","0","17","0","17","0","17","0","17","16","25","168","102","0","17","343","147","0","17","0","17","0","17","17","28","13","21","67","77","246","146","0","17","375","149","18","27","0","17","0","17","65","53","150","119","42","60","71","79","29","48","613","190","97","71","159","121","45","42","110","86","68","66","90","78","0","17","44","73","232","133","92","83","110","91","30","35","0","17","0","17","0","17","0","17","0","17","260","126","204","112","40","64","16","24","0","17","0","17","0","17","0","17","0","17"
"1400000US36081048000","Census Tract 480, Queens County, New York","165","50","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","27","0","12","0","12","0","12","0","12","0","12","0","12","4","6","14","27","27","28","0","12","0","12","0","12","0","12","0","12","0","12","27","28","0","12","57","39","6","8","0","12","15","23","0","12","0","12","13","19","23","25","0","12","47","41","18","21","0","12","18","28","0","12","11","19","0","12","0","12","0","12","6","8","0","12","6","8","0","12","0","12","0","12","0","12","0","12","0","12","10","11","10","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081048500","Census Tract 485, Queens County, New York","797","141","37","41","0","12","0","12","0","12","0","12","0","12","0","12","13","19","24","38","91","60","0","12","0","12","0","12","8","13","0","12","0","12","61","53","22","33","42","27","0","12","0","12","0","12","0","12","0","12","7","11","16","13","19","19","92","65","0","12","8","12","20","31","13","21","0","12","0","12","35","39","16","23","172","76","7","12","24","38","31","37","0","12","35","38","67","40","0","12","8","12","104","63","0","12","55","52","0","12","22","35","15","26","0","12","0","12","12","18","259","109","128","78","104","79","0","12","0","12","0","12","8","13","0","12","19","20"
"1400000US36081049600","Census Tract 496, Queens County, New York","232","58","12","13","0","12","0","12","0","12","0","12","0","12","0","12","12","13","0","12","15","17","0","12","0","12","0","12","0","12","0","12","0","12","15","17","0","12","64","36","0","12","0","12","0","12","0","12","0","12","18","22","46","31","0","12","22","22","0","12","0","12","0","12","0","12","6","10","0","12","16","20","0","12","17","23","0","12","0","12","0","12","0","12","0","12","17","23","0","12","0","12","93","51","32","30","22","21","20","25","0","12","19","30","0","12","0","12","0","12","9","12","9","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
